class_name,image_id,edge_rho,p
Cardiomegaly,5b50aaeb4070f03384ce3173afe0bdcd,0.5255792964736861,0.0
Cardiomegaly,5e3b89e075787f07cfccd64d9182f149,0.6020589334162617,0.0
Cardiomegaly,5ed9dc88e3fc76c9cb834ed274994ebf,0.5427705561622362,0.0
Cardiomegaly,5f09150b3d82a8e7103c7777278389dd,0.5317938617100675,0.0
Cardiomegaly,5f21557d7c24e3f023db5c6e866b5119,0.6328427953190424,0.0
Cardiomegaly,60d769f30bc9d356998abeeba51fa6ff,0.3449836783596306,0.0
Cardiomegaly,611077472d2fc78135ad2ad32059888e,0.6661759727307097,0.0
Cardiomegaly,614b0af08224c7163278ff78abc8bad7,0.5843257782442909,0.0
Cardiomegaly,6206fcafbe92f484f03def2b5074a8a8,0.36576355792643966,0.0
Cardiomegaly,66728ec6afc52c3ebc77242449757162,0.6724233159464501,0.0
Cardiomegaly,66ca165889a2837cc8534141b6441976,0.6298361336224535,0.0
Cardiomegaly,66d058ae8aa6b41111cab2259989eddb,0.35677392492027127,0.0
Cardiomegaly,66e47c15c146fd0f6fb29adf167532ee,0.5206133582324539,0.0
Cardiomegaly,68122971781f688cce53b8700e0da080,0.5870733223507244,0.0
Cardiomegaly,68ad460a32591dc2d5d522e9c913cad8,0.5270140855532272,0.0
Cardiomegaly,6a53a62b736fb59c4e2c35f99778656f,0.24800840817877448,0.0
Cardiomegaly,6ab69f995bbbc0522d8819fec2cf1d3b,0.6307622770271001,0.0
Cardiomegaly,6bb7769006f10cb8681b95246a90902c,0.7021551058173079,0.0
Cardiomegaly,6d1ae9283e8be51b5057a189f53bef03,0.615041353927018,0.0
Cardiomegaly,6d2ea40c6bdeaf8c3c7be4ae9125834e,0.5482431865668783,0.0
Cardiomegaly,6dc54c273e24de333f3fdd060f74faa1,0.4517071949671922,0.0
Cardiomegaly,6e3dce43de58cedd6cca477f98b6c94f,0.06198560444985354,1.848020392679461e-221
Cardiomegaly,6f79bc390fe626dd3ad6a8cb36116254,0.4339797525870222,0.0
Cardiomegaly,7052aefb2cae8274a2dedc9e21714d96,0.6603684954020844,0.0
Cardiomegaly,70dc4cdf5377a5daa9628a456390ed93,0.34298293194739227,0.0
Cardiomegaly,71ab1b7b29ed23f9c8a5ad1db0e2cbf5,0.6466855125139997,0.0
Cardiomegaly,735023a2b17a5222636abc2784772804,0.6406795762792803,0.0
Cardiomegaly,7519a77c0a9036cf63d56d53f708965a,0.5510923024288518,0.0
Cardiomegaly,768f286b65425e98e6d03fa3bd1c5ded,0.6829789527553535,0.0
Cardiomegaly,76b94abea3d34cdea83ca5011ccab53a,0.6859780917210695,0.0
Cardiomegaly,78128e6e9a6b5cf69bcc8cc1062d845b,0.4114218963472827,0.0
Cardiomegaly,7841614f51ed3dfd1c3177a52493c56b,0.5635550892862772,0.0
Cardiomegaly,7af1da4ba8580aa54a0bfce36071c8d9,0.36253694182399543,0.0
Cardiomegaly,7aff3521c214e535c920bdbd0b1a8a45,0.3787057171806302,0.0
Cardiomegaly,7bd83b3d3af0ea8150c8f2a737712db1,0.46067673646501967,0.0
Cardiomegaly,7c22cee85ef4ace76782964772819043,0.6168685341205472,0.0
Cardiomegaly,7c6bf9b40c9b53c6b49b00c0fa1e61e5,0.61257995685551,0.0
Cardiomegaly,7c76f17be369b75874a62917c8daa626,0.32419091692276614,0.0
Cardiomegaly,7d97de8bdefaf9875ce1491518cc8199,0.48715799393350795,0.0
Cardiomegaly,80234017eb6caeada9e14d421eb0b8f8,0.6042728126433382,0.0
Cardiomegaly,812dd976fb73bfdcacdb61a6fc2bb957,0.6010736034750952,0.0
Cardiomegaly,81b2b950caf9b6c1f2ba9162f3fd259b,0.4549115992691978,0.0
Cardiomegaly,84c87b7beb63b5b3ac76ed9da17c7033,0.16083503225405638,0.0
Cardiomegaly,852ec6a0bcb9608ffee9b3fda0867f91,0.5463209086255834,0.0
Cardiomegaly,87222168e0c854adc8d38ecf9715361f,0.556036983521052,0.0
Cardiomegaly,87263262e293c23ec2d03b174ef4ff64,0.6422006852334672,0.0
Cardiomegaly,87a8df2f22475c7200ebe891d0f25b88,0.36753717227340194,0.0
Cardiomegaly,87d6a8f38b07e64a2d2bd2e1594a44bf,0.6636099021241924,0.0
Cardiomegaly,8829ec5d02b48e5f5349b0cde4ddb30b,0.5868821618583744,0.0
Cardiomegaly,89e6ab133f587191383608ee04cea79a,0.6024092172964354,0.0
Cardiomegaly,8a9f6de8179f600733be50c16c7b929e,0.5081184599430543,0.0
Cardiomegaly,8bc2410a31ef52ddb3e2d41cbe1ea7ff,0.6454795956843944,0.0
Cardiomegaly,8d435f703d51586aa164b24e5ec3b9b0,0.37433260733671936,0.0
Cardiomegaly,8db8173d076bab7a3fcc6656a0b3c15a,0.44166831552631175,0.0
Cardiomegaly,8e8f6687544bfcd254e60e5e28b260d6,0.12477220368957737,0.0
Cardiomegaly,8eb38ce22b1b5323c2dad3a92c79e1bd,0.29398924374617685,0.0
Cardiomegaly,8fcbf4c0ba3178b938cc3c80df975fe3,0.4796243555772744,0.0
Cardiomegaly,8fd4e7599250d006e579f1ffcb28b1b1,0.598826086035021,0.0
Cardiomegaly,90a27c3ac3327ddb800b2ae9bcc27ac6,0.4359430260365487,0.0
Cardiomegaly,9174dcffa34a6ea52cff8a626864de26,0.701642051613307,0.0
Cardiomegaly,91e721ea0143333c5efe5dfb8ca98746,0.2993558960912139,0.0
Cardiomegaly,92c8ef82a9059eade4fd85c649f3b1fe,0.6046263396842987,0.0
Cardiomegaly,93067baae2937e61291bac49adb5308a,0.6202874212206487,0.0
Cardiomegaly,930a3d2c506f5035a1aa301b401f6fec,0.5970387474984644,0.0
Cardiomegaly,9369d8c9b16544b4f5c2d953f972a87c,0.586858679055761,0.0
Cardiomegaly,9446be5a692accfa901d612a1e2a4c72,0.08594870029541662,0.0
Cardiomegaly,95b097144aebefbb161afb3acc62381b,0.6014753313581336,0.0
Cardiomegaly,96e6dbf6148db615d730bdc0d5d76785,0.523357037653914,0.0
Cardiomegaly,97fd4f6e94b84fc564ae30aec660e443,0.5753463159005281,0.0
Cardiomegaly,98e2d03f7e9ba87b4922b35347866fc4,0.5721318716338574,0.0
Cardiomegaly,9a5094b2563a1ef3ff50dc5c7ff71345,0.5009754069502959,0.0
Cardiomegaly,9b091aa027eeb034fc8fe803692028a0,0.5275216355573568,0.0
Cardiomegaly,9cb5ed4b6f4a25b2ac497159f7b1b82b,0.6342354070046431,0.0
Cardiomegaly,9ce5d86c2dcaacd045d5f52587e41247,0.45784554701231367,0.0
Cardiomegaly,9d366d706dc228d1721d3f16b139221f,0.6666959039776048,0.0
Cardiomegaly,9de44540163b68efbaae0d0c2b704b4a,0.5099057142032937,0.0
Cardiomegaly,9def44a5c7f43c29e24752e03add7809,0.6747928633773763,0.0
Cardiomegaly,9f2360f56f61751a254678ec0adbc77d,0.32477422495751584,0.0
Cardiomegaly,9fd7ae7f030dbd0185a3984704dcdc5d,0.2600699649829216,0.0
Cardiomegaly,a2509450b933cc298fbc4f25ed31baba,0.4640747224063679,0.0
Cardiomegaly,a3106645d9ff642b102c1fae08356865,0.48233897720995667,0.0
Cardiomegaly,a36676c626033075ddd0487e29489cc2,0.419564969622971,0.0
Cardiomegaly,a3d5137d2817fa1a7497352d16b31b20,0.369055365091735,0.0
Cardiomegaly,a3ddfa552c6cd137bf46a5db89f5a2ce,0.571514860904914,0.0
Cardiomegaly,a40a4c976a48e21acd6a2cd3d71cac4f,0.08764659333139609,0.0
Cardiomegaly,a45407e8b1daab75a1217b65de60c29d,0.3033296160180869,0.0
Cardiomegaly,a4e387b2c288194660b20ca771d16ad6,0.5864881111408361,0.0
Cardiomegaly,a593d4aa6d8d9dbe2139c6c3889535eb,0.45213972321389684,0.0
Cardiomegaly,a5a2a3b02ccb9c3145d553d269e4b0b8,-0.03539766581655321,1.8746827577245095e-73
Cardiomegaly,a786432eef4d2c8117ae53da8648cbce,0.6731617975818995,0.0
Cardiomegaly,a7eaf74178c4aca851e331b2c8503ff1,0.30196985920141695,0.0
Cardiomegaly,a838e79ba2e9716bc790a76f7ae1c94e,0.6269232595955766,0.0
Cardiomegaly,a87dc1505bcdb64c00c84b096799bdab,0.5814458394968169,0.0
Cardiomegaly,a8d64d95235580532652f69ce634b687,0.6616066534077715,0.0
Cardiomegaly,a9a29ae5fc19afe7e720cf97be94160f,0.6988793209599377,0.0
Cardiomegaly,a9d588e278a7f8a681c1160a32e1673a,0.7122433039801175,0.0
Cardiomegaly,aa4370e72e37cb955a24369f7fc9f35f,0.5853279234871459,0.0
Cardiomegaly,aa84f25fcbe7ca4ff31053a0a7de0f9a,0.45910468834293416,0.0
Cardiomegaly,abffa843a8032bc9d0fd85b85ee99ca3,0.6692648808809627,0.0
Cardiomegaly,ac07b01154a498c1e5bec041f620fa96,0.5665908315313075,0.0
Cardiomegaly,ad14d47f4b21f0c9d8f47c9570e6135e,0.7420652687325892,0.0
Cardiomegaly,ad86f42123384e2441cce36347aa7d1a,0.4554131315624433,0.0
Cardiomegaly,adaf0261d0c111e5928ba94ab6b36e2d,0.6021366535128329,0.0
Cardiomegaly,ae127045cca13da6dbfee11df1f08c7e,0.32590548545879366,0.0
Cardiomegaly,b01037a08ba72220deddf845bfd02466,0.363007507681928,0.0
Cardiomegaly,b293d02e9eb0ddf6f13ae424f3aec2b1,0.5542128848172426,0.0
Cardiomegaly,b4105a81821522d6bfe3d18d9b757eb4,0.6135049775780922,0.0
Cardiomegaly,b4c00291b57d489dbe6665c789c6d360,0.6535880462943247,0.0
Cardiomegaly,b5632581be1d7da89d9d01a9983c4afa,0.24490037512295504,0.0
Cardiomegaly,b9a2c726f8a39ea3cc841fa6d3100cc6,0.5850337121049163,0.0
Cardiomegaly,b9b2a7a46b88db57379c59db58cc2228,0.5158024813521056,0.0
Cardiomegaly,b9e484fa14cf5877736daa59b2ce2b24,0.5691844451763348,0.0
Cardiomegaly,bc7483c563cf172e46390a235cdc63b9,0.44748824820984984,0.0
Cardiomegaly,bd931b74386e3e3f2934b1741c77d5b1,0.33753474635390945,0.0
Cardiomegaly,bda862be2d20d538b558300c97b8255c,0.10928933581470093,0.0
Cardiomegaly,bdeeec185619e393d3cbd8f532f95c15,0.5233109131954902,0.0
Cardiomegaly,be3bbacb9b3c148eae9549bce68bf0db,0.5594010124570186,0.0
Cardiomegaly,bf0ac90b81bd62e7444fbe3142506e3d,0.42593172135322477,0.0
Cardiomegaly,bf5c7a815313c2d2853494cf766237b5,0.7161458250599085,0.0
Cardiomegaly,c1b09655bffba16895cfed1be6ccdf6d,0.6212946121038372,0.0
Cardiomegaly,c2f51a2b9785c772ef611db089bf528e,0.42116977248831244,0.0
Cardiomegaly,c351e3875444070992012c35126bf41f,0.6676031264873786,0.0
Cardiomegaly,c399b71d7f853206cdf9bfa916252b4d,0.5070575219340375,0.0
Cardiomegaly,c439d7071a6929d38db1b86e577806c3,0.36026507869271135,0.0
Cardiomegaly,c4e6dda386e88a2c9164f19024359f45,0.49324615845217895,0.0
Cardiomegaly,c516ff097d60479f58a797cefad2c80f,0.4041594107927813,0.0
Cardiomegaly,c5326a0f289b91e4fe88b86d5b00a7bd,0.3219209529081078,0.0
Cardiomegaly,c55486a359cc99e2d1518ceba3020967,0.3689649682132323,0.0
Cardiomegaly,c599c619d44a05ed87854caa6977fd18,0.40285075471043325,0.0
Cardiomegaly,c5ad7caaee32f3d5647a993ab299b1c1,0.4778968239129639,0.0
Cardiomegaly,c5eb5f71bfa01fe274e5f6a19f6006ed,0.7483647362492036,0.0
Cardiomegaly,c67b6e145e57b4fbd4db367f114bd879,0.6375852840019232,0.0
Cardiomegaly,c6f36808b0208f5011ecb1ea21aef1b3,0.48825885774902555,0.0
Cardiomegaly,ca6ad3f597ed0079bf27187e72855c15,0.5860845883915292,0.0
Cardiomegaly,cc5ca13d504354fc7c1e75bf2ca9857b,0.21182421586722994,0.0
Cardiomegaly,cd1290a0b49dd799d0c77475b1953868,0.3598346391306388,0.0
Cardiomegaly,cd42d4220f19d14291f1cf7c2a194f07,0.47618193567729794,0.0
Cardiomegaly,ce229a03f797a78f5c482af89d78c988,0.34209626947923755,0.0
Cardiomegaly,cf4d4dc28551c17c0d33d0326d4a201b,0.6330252262661247,0.0
Cardiomegaly,cffa67149b86b1359623d25f061a2063,0.36336864419745024,0.0
Cardiomegaly,d0ea942db524a895c4bc433e03c3cd3a,0.41557646969536255,0.0
Cardiomegaly,d0f5c4ab003b51700ba82fab2eeef905,0.21189759162664368,0.0
Cardiomegaly,d142a0fed8a258c8093a0e0e9c4e48ce,0.30029430632356563,0.0
Cardiomegaly,d15e6278a65dfc72e8a437c5836ba4a6,0.4578545919259512,0.0
Cardiomegaly,d44deb5774617d3e89893bae3994489f,0.23387005196207777,0.0
Cardiomegaly,d45374a1b323c34b8418b36b819783e3,0.527513143827944,0.0
Cardiomegaly,d4a201049322f6130e8ee837c22ed803,0.17244059716667343,0.0
Cardiomegaly,d4b495a674f603616f7f418f41e4e0bf,0.42171963413524854,0.0
Cardiomegaly,d513454347dd168afa0b6bb6c328a2ee,0.26798817048794066,0.0
Cardiomegaly,d5203efda6708309bae1c60534f16192,0.341951196027762,0.0
Cardiomegaly,d55bf1212f45e38da405d8bde20f6a7d,0.5595303105403867,0.0
Cardiomegaly,d5e37f977eb0774ed01dda67ba31adb2,0.4930735689615129,0.0
Cardiomegaly,d7049d549349da79c6fce9744a52e470,0.4020374035403681,0.0
Cardiomegaly,d7210d8d2f377ab74e46acfb4a158e79,0.6090763025306039,0.0
Cardiomegaly,d936f8115e8be8a46c5933decd3b6b94,0.42831869498818204,0.0
Cardiomegaly,db33ef6234c141325aa449789c23d869,0.13541036502054474,0.0
Cardiomegaly,db49c96665f4fe0ff5f4420578e2f185,0.15958941530793577,0.0
Cardiomegaly,db8cef631031c241d7eea067c09fde94,0.3490151800002261,0.0
Cardiomegaly,dbcfcf58619fc013b719b680aa71b91b,0.11223475986616685,0.0
Cardiomegaly,ddc38d560476be1d8fc06f8867c0277b,0.36223448187759555,0.0
Cardiomegaly,ddfe291fa3e2d21ce8681a2e9e4b300a,0.4324140352510583,0.0
Cardiomegaly,de45e56d725f9c1e2d3dec69587b2682,0.6073884747257109,0.0
Cardiomegaly,dfb91e05ce090dbd08177c0b4531dae3,0.4673777692994912,0.0
Cardiomegaly,e1a4353d3e747a7150cb06cac73f4d6f,0.4312548764563349,0.0
Cardiomegaly,e1e596163010acb347ac7fa1a48d8d9c,0.3457063654698533,0.0
Cardiomegaly,e4ef5698e1570bed158879d7b5ab20f7,0.6385369528445518,0.0
Cardiomegaly,e529c5465cafd94ee9a3b38f7267523a,0.570285097741365,0.0
Cardiomegaly,e531672ae6083e717cbe83d7fc71ddda,0.6610685219089922,0.0
Cardiomegaly,e722a8f83ef80b62f5b6d73828e1f760,0.41495740115538793,0.0
Cardiomegaly,e7a58f5647d24fc877f9cb3d051792e2,0.33140018188269815,0.0
Cardiomegaly,f4c97bfedbc71ab64cf312ea2962971e,0.5112533597087952,0.0
Cardiomegaly,f52c1bf308db55a73521eb1a048b1c92,0.240030929781547,0.0
Cardiomegaly,f5f1591393eb38f422ba01ece830b176,0.48976271065270327,0.0
Cardiomegaly,f7793fee61ea241a3fc07b927e4914f6,0.4874940333192949,0.0
Cardiomegaly,f78a44efd6e19fe5e6f71247a4d97126,0.27100596687144024,0.0
Cardiomegaly,f8c4ffc718ece871a52ab5f63b04b41c,0.6247092572440068,0.0
Cardiomegaly,f8f1d67dcbeb7badd781e2a0f30e020e,0.4788827844671792,0.0
Cardiomegaly,fb2b28e4c2d24f22d4f67804eef69ecf,0.4337561395972787,0.0
Cardiomegaly,fbfa7706ae60ef2f3f18211269a8d2ac,0.26625694068967404,0.0
Cardiomegaly,fc34c8cc6321cfc97ec35783a5daa937,0.6137771973035325,0.0
Cardiomegaly,fcf451b16c4dd6fe2f066ad3d471cbdd,0.5249384965448481,0.0
Cardiomegaly,fd984c0e930169a20e6a2d02e1dab204,0.6319331929618067,0.0
Cardiomegaly,fdbf6600541e76b3b009a11cae0f91c3,0.4207587294718705,0.0
Cardiomegaly,fdd529400be877bedaf4f2df9176cedf,0.5570123936816057,0.0
Cardiomegaly,fdf40431c67d1e10a8d9ff3c0060b1fa,0.5980767224775613,0.0
Cardiomegaly,e7ee695015acda8604f34f0da3849efb,0.5210687612536817,0.0
Cardiomegaly,e857debbed22981f3fce009cac3031db,0.4271059718672341,0.0
Cardiomegaly,e8cccc190246b1950b4eaa9433f295f3,0.3968043722881771,0.0
Cardiomegaly,e99ba43b91cf30a1df2c4c4adfe7c3b1,0.4852142075041687,0.0
Cardiomegaly,eaa4b09922cfd1c4130787403173e93a,0.1510107841701784,0.0
Cardiomegaly,eb268b0b19f47cf268626dafc1d6f45f,0.6514948473137896,0.0
Cardiomegaly,ebb0f756621fb2c6dcfa2b82d4fc8ed8,0.38867013074732093,0.0
Cardiomegaly,ecef71a87df9aee5cca62966f95d9f26,0.6026919044136984,0.0
Cardiomegaly,ed1a545ab109f23cd065a5e5e512df1a,0.6454988030784646,0.0
Cardiomegaly,ee253aab2bfa090c01a596a449159233,0.5375789552911167,0.0
Cardiomegaly,eeee9953810eee9388b3a0c5a4ad4ef6,0.38910619750451225,0.0
Cardiomegaly,f1be25d4ee46f32d585fd6c809c92329,0.29836356327314206,0.0
Cardiomegaly,f1e4056384e1926c3ae33882e0dc00cb,0.1826727112275161,0.0
Cardiomegaly,f332f8f1673ac8dbf2d755540520a511,0.3533214036282678,0.0
Cardiomegaly,f36cb2ce4ae7b6e960550542a99a9bff,0.5527977572047895,0.0
Cardiomegaly,f3d513a22e62ef6dae79d398cd1462e8,0.39740587834418484,0.0
Atelectasis,683ec9af11ca7fe33686ddce989d3768,0.46442116096729685,0.0
Atelectasis,7fd93d9774bd704ebd2f9933d6f98df8,0.400248784552249,0.0
Atelectasis,888880bfaaf252cc1f400ff43ee21451,0.5232264049590559,0.0
Atelectasis,a68ee14d5193f59a98c5ff0e150c8174,0.49399212778014623,0.0
Atelectasis,af201da8a5f8354c4c3291995d5cbafd,0.161256896435363,0.0
Atelectasis,b6c1ab12c31f8330977696c199b0592a,0.48111433733510434,0.0
Atelectasis,d1713f5cf5838c1592e5f712b5d4928e,0.3081992401283878,0.0
Atelectasis,e1e596163010acb347ac7fa1a48d8d9c,0.33563119321433815,0.0
Atelectasis,ef85cda3a115da5e7399342ac986d489,0.39068916785103447,0.0
Atelectasis,f9004576db9e423ddce7bc64608e2aed,0.3152561980400303,0.0
Atelectasis,fa9cd1a78a6d2d8d6e918a8c4125faf4,0.4158345134412564,0.0
Atelectasis,fb511731a1fc742451a090891ebaa0ce,0.14299191740874914,0.0
Atelectasis,fbfa7706ae60ef2f3f18211269a8d2ac,0.2693843630338576,0.0
Atelectasis,01570ee44031e4ebab6031501293bf66,0.6249867953247348,0.0
Atelectasis,0a425edf1164ad0a73e8b092c4cc8b3b,0.3941053454299332,0.0
Atelectasis,0abd4fc2425edd5c2efb2c149e9319c6,0.30547272712384843,0.0
Atelectasis,167a1190bb99a8d01efdd75802745376,0.47182650241413304,0.0
Atelectasis,1fce42f55a0de66eb161fc831cd33cc3,0.3751644255858493,0.0
Atelectasis,25207f1f73016eb9d84327860e5c9b49,0.6418278686264445,0.0
Atelectasis,2ebb05b4c603d590854c621fa4f1fd5c,0.025052239074662298,1.1325065825732189e-37
Atelectasis,2f3264d3c0a52bb2e280855bcfd35733,0.48980634645589083,0.0
Atelectasis,3c63e58fcda26e02fdd6619515399985,0.47313553148935394,0.0
Atelectasis,4d911f55a3576833aa411f5718c8021e,0.630671757792846,0.0
Atelectasis,508083b00dfef2ea10fe2aebee580990,0.5393221602722509,0.0
Atelectasis,5ff1e6bd7cb14179a70db035d3aa6ba6,0.012575782049399261,1.202439491675861e-10
Atelectasis,66c570971c7df4782e3dfb9e74f0dd1e,0.3768248695603029,0.0
Atelectasis,682008cffca1751980b4010f4e82520d,0.3617171682020788,0.0
